Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
7795,"[('low_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion')]",14,1,0.07142857142857142,84,1,0.011904761904761904,14,0,0.0,0.02040816326530612
7796,"[('medium_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('garlic_clove', 'contains')]",120,5,0.041666666666666664,84,5,0.05952380952380952,120,9,0.075,0.049019607843137254
7797,"[('low_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion')]",171,22,0.1286549707602339,84,22,0.2619047619047619,171,41,0.23976608187134502,0.17254901960784313
7798,"[('dinner', 'isForMealType'), ('europe', 'isFromRegion'), ('red_onion', 'contains')]",4,1,0.25,84,1,0.011904761904761904,4,0,0.0,0.022727272727272724
7799,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('tomato', 'contains')]",191,16,0.08376963350785341,84,16,0.19047619047619047,191,31,0.16230366492146597,0.11636363636363638
7800,"[('medium_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('sugar', 'contains')]",130,4,0.03076923076923077,84,4,0.047619047619047616,130,5,0.038461538461538464,0.037383177570093455
7801,"[('vegetarian', 'hasDietType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",69,4,0.057971014492753624,84,4,0.047619047619047616,69,2,0.028985507246376812,0.05228758169934641
7802,"[('vegan', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",33,8,0.24242424242424243,84,8,0.09523809523809523,33,2,0.06060606060606061,0.13675213675213674
7803,"[('oceania', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",3,1,0.3333333333333333,84,1,0.011904761904761904,3,0,0.0,0.022988505747126436
7804,"[('high_carb', 'HasCarbLevel'), ('drink', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",3,0,0.0,84,0,0.0,3,0,0.0,0.0
7805,"[('high_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('garlic_clove', 'contains')]",16,1,0.0625,84,1,0.011904761904761904,16,1,0.0625,0.02
7806,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('tomato', 'contains')]",121,4,0.03305785123966942,84,4,0.047619047619047616,121,6,0.049586776859504134,0.03902439024390244
7807,"[('breakfast', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",21,9,0.42857142857142855,84,9,0.10714285714285714,21,2,0.09523809523809523,0.17142857142857143
7808,"[('high_protein', 'HasProteinLevel'), ('global', 'isFromRegion'), ('brown_sugar', 'contains')]",14,0,0.0,84,0,0.0,14,0,0.0,0.0
7809,"[('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType'), ('tomato', 'contains')]",112,6,0.05357142857142857,84,6,0.07142857142857142,112,13,0.11607142857142858,0.06122448979591836
7810,"[('low_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",152,8,0.05263157894736842,84,8,0.09523809523809523,152,13,0.08552631578947369,0.06779661016949153
7811,"[('medium_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",21,2,0.09523809523809523,84,2,0.023809523809523808,21,2,0.09523809523809523,0.03809523809523809
7812,"[('low_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType')]",136,3,0.022058823529411766,84,3,0.03571428571428571,136,7,0.051470588235294115,0.02727272727272727
7814,"[('medium_carb', 'HasCarbLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
7815,"[('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
7816,"[('high_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('garlic_clove', 'contains')]",83,8,0.0963855421686747,84,8,0.09523809523809523,83,8,0.0963855421686747,0.09580838323353293
7817,"[('medium_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel'), ('snack', 'isForMealType')]",38,7,0.18421052631578946,84,7,0.08333333333333333,38,1,0.02631578947368421,0.11475409836065573
7818,"[('low_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel'), ('less_than_4_hours', 'needTimeToCook')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
7819,"[('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('onion', 'contains')]",12,2,0.16666666666666666,84,2,0.023809523809523808,12,2,0.16666666666666666,0.041666666666666664
7820,"[('high_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion'), ('red_onion', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
7821,"[('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",29,13,0.4482758620689655,84,13,0.15476190476190477,29,3,0.10344827586206896,0.23008849557522124
7823,"[('medium_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('flour', 'contains')]",128,5,0.0390625,84,5,0.05952380952380952,128,7,0.0546875,0.04716981132075472
7824,"[('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook')]",180,5,0.027777777777777776,84,5,0.05952380952380952,180,8,0.044444444444444446,0.03787878787878788
7825,"[('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType')]",825,46,0.055757575757575756,84,46,0.5476190476190477,825,332,0.4024242424242424,0.1012101210121012
7826,"[('high_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('honey', 'contains')]",5,2,0.4,84,2,0.023809523809523808,5,0,0.0,0.0449438202247191
7827,"[('low_carb', 'HasCarbLevel'), ('drink', 'isForMealType'), ('chicken_egg', 'contains')]",6,1,0.16666666666666666,84,1,0.011904761904761904,6,0,0.0,0.022222222222222223
7828,"[('medium_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",23,1,0.043478260869565216,84,1,0.011904761904761904,23,1,0.043478260869565216,0.018691588785046728
7829,"[('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook')]",87,14,0.16091954022988506,84,14,0.16666666666666666,87,15,0.1724137931034483,0.16374269005847952
7830,"[('low_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('chicken_egg', 'contains')]",117,14,0.11965811965811966,84,14,0.16666666666666666,117,21,0.1794871794871795,0.13930348258706468
7831,"[('drink', 'isForMealType'), ('north_america', 'isFromRegion'), ('honey', 'contains')]",10,5,0.5,84,5,0.05952380952380952,10,1,0.1,0.10638297872340424
7832,"[('latin_america_and_caribbean', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('pepper', 'contains')]",15,6,0.4,84,6,0.07142857142857142,15,3,0.2,0.12121212121212122
7833,"[('paleo', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook'), ('butter', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
7834,"[('low_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel'), ('less_than_30_mins', 'needTimeToCook')]",713,16,0.02244039270687237,84,16,0.19047619047619047,713,142,0.19915848527349228,0.04015056461731493
7835,"[('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('standard', 'hasDietType')]",186,9,0.04838709677419355,84,9,0.10714285714285714,186,13,0.06989247311827956,0.06666666666666667
7836,"[('high_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
7837,"[('medium_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('africa', 'isFromRegion')]",2,2,1.0,84,2,0.023809523809523808,2,0,0.0,0.046511627906976744
7838,"[('medium_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",23,1,0.043478260869565216,84,1,0.011904761904761904,23,0,0.0,0.018691588785046728
7841,"[('high_sodium', 'HasSodiumLevel'), ('north_america', 'isFromRegion'), ('garlic_clove', 'contains')]",101,7,0.06930693069306931,84,7,0.08333333333333333,101,7,0.06930693069306931,0.0756756756756757
7842,"[('high_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('flour', 'contains')]",6,1,0.16666666666666666,84,1,0.011904761904761904,6,0,0.0,0.022222222222222223
7843,"[('high_carb', 'HasCarbLevel'), ('low_fat', 'HasFatLevel'), ('oceania', 'isFromRegion')]",6,0,0.0,84,0,0.0,6,0,0.0,0.0
7844,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType'), ('flour', 'contains')]",209,28,0.1339712918660287,84,28,0.3333333333333333,209,62,0.2966507177033493,0.19112627986348124
7845,"[('standard', 'hasDietType'), ('oceania', 'isFromRegion'), ('lemon_juice', 'contains')]",21,4,0.19047619047619047,84,4,0.047619047619047616,21,1,0.047619047619047616,0.07619047619047618
7846,"[('medium_protein', 'HasProteinLevel'), ('dessert', 'isForMealType'), ('standard', 'hasDietType')]",48,0,0.0,84,0,0.0,48,0,0.0,0.0
7847,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('brunch', 'isForMealType')]",104,7,0.0673076923076923,84,7,0.08333333333333333,104,9,0.08653846153846154,0.07446808510638298
7848,"[('high_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook')]",39,2,0.05128205128205128,84,2,0.023809523809523808,39,2,0.05128205128205128,0.03252032520325203
7849,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('starter', 'isForMealType')]",68,3,0.04411764705882353,84,3,0.03571428571428571,68,3,0.04411764705882353,0.03947368421052632
7850,"[('paleo', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('cumin_seed', 'contains')]",3,2,0.6666666666666666,84,2,0.023809523809523808,3,0,0.0,0.04597701149425287
7852,"[('high_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType')]",53,1,0.018867924528301886,84,1,0.011904761904761904,53,1,0.018867924528301886,0.014598540145985401
7853,"[('low_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('salt_product', 'contains')]",459,9,0.0196078431372549,84,9,0.10714285714285714,459,40,0.08714596949891068,0.03314917127071823
7854,"[('high_carb', 'HasCarbLevel'), ('high_sugar', 'HasSugarLevel'), ('snack', 'isForMealType')]",32,6,0.1875,84,6,0.07142857142857142,32,2,0.0625,0.10344827586206898
7855,"[('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType'), ('vegan', 'hasDietType')]",102,7,0.06862745098039216,84,7,0.08333333333333333,102,8,0.0784313725490196,0.07526881720430108
7856,"[('high_protein', 'HasProteinLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion')]",50,3,0.06,84,3,0.03571428571428571,50,0,0.0,0.04477611940298507
7858,"[('medium_carb', 'HasCarbLevel'), ('global', 'isFromRegion'), ('cinnamon', 'contains')]",46,4,0.08695652173913043,84,4,0.047619047619047616,46,2,0.043478260869565216,0.061538461538461535
7859,"[('low_protein', 'HasProteinLevel'), ('drink', 'isForMealType'), ('tomato', 'contains')]",3,2,0.6666666666666666,84,2,0.023809523809523808,3,0,0.0,0.04597701149425287
7860,"[('low_fat', 'HasFatLevel'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",104,1,0.009615384615384616,84,1,0.011904761904761904,104,1,0.009615384615384616,0.010638297872340425
7861,"[('low_protein', 'HasProteinLevel'), ('brunch', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion')]",12,5,0.4166666666666667,84,5,0.05952380952380952,12,2,0.16666666666666666,0.10416666666666666
7862,"[('low_fiber', 'HasFiberLevel'), ('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",34,1,0.029411764705882353,84,1,0.011904761904761904,34,0,0.0,0.016949152542372878
7863,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('butter', 'contains')]",16,8,0.5,84,8,0.09523809523809523,16,2,0.125,0.16
7864,"[('oceania', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('flour', 'contains')]",6,1,0.16666666666666666,84,1,0.011904761904761904,6,0,0.0,0.022222222222222223
7865,"[('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('cinnamon', 'contains')]",57,9,0.15789473684210525,84,9,0.10714285714285714,57,8,0.14035087719298245,0.1276595744680851
7866,"[('low_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('honey', 'contains')]",60,2,0.03333333333333333,84,2,0.023809523809523808,60,1,0.016666666666666666,0.027777777777777776
7867,"[('low_sodium', 'HasSodiumLevel'), ('less_than_4_hours', 'needTimeToCook'), ('red_onion', 'contains')]",21,2,0.09523809523809523,84,2,0.023809523809523808,21,0,0.0,0.03809523809523809
7868,"[('high_carb', 'HasCarbLevel'), ('lunch', 'isForMealType'), ('cinnamon', 'contains')]",7,1,0.14285714285714285,84,1,0.011904761904761904,7,0,0.0,0.021978021978021973
7869,"[('vegan', 'hasDietType'), ('less_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
7870,"[('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",296,6,0.02027027027027027,84,6,0.07142857142857142,296,20,0.06756756756756757,0.031578947368421054
7871,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType')]",25,0,0.0,84,0,0.0,25,0,0.0,0.0
7872,"[('high_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",148,13,0.08843537414965986,84,13,0.15476190476190477,148,18,0.12162162162162163,0.11255411255411256
7874,"[('low_fiber', 'HasFiberLevel'), ('high_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType')]",136,19,0.13970588235294118,84,19,0.2261904761904762,136,26,0.19117647058823528,0.1727272727272727
7875,"[('low_protein', 'HasProteinLevel'), ('brunch', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook')]",81,5,0.06172839506172839,84,5,0.05952380952380952,81,4,0.04938271604938271,0.0606060606060606
7876,"[('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",313,9,0.028846153846153848,84,9,0.10714285714285714,313,38,0.12140575079872204,0.045454545454545456
7877,"[('medium_carb', 'HasCarbLevel'), ('dinner', 'isForMealType'), ('sugar', 'contains')]",40,1,0.025,84,1,0.011904761904761904,40,0,0.0,0.016129032258064516
7878,"[('medium_fat', 'HasFatLevel'), ('north_america', 'isFromRegion'), ('butter', 'contains')]",208,13,0.0625,84,13,0.15476190476190477,208,29,0.13942307692307693,0.08904109589041095
7879,"[('brunch', 'isForMealType'), ('global', 'isFromRegion'), ('red_onion', 'contains')]",8,2,0.25,84,2,0.023809523809523808,8,1,0.125,0.04347826086956521
7880,"[('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('brown_sugar', 'contains')]",25,0,0.0,84,0,0.0,25,0,0.0,0.0
7881,"[('breakfast', 'isForMealType'), ('middle_east', 'isFromRegion'), ('butter', 'contains')]",7,3,0.42857142857142855,84,3,0.03571428571428571,7,0,0.0,0.06593406593406594
7882,"[('breakfast', 'isForMealType'), ('vegan', 'hasDietType'), ('oceania', 'isFromRegion')]",1,1,1.0,84,1,0.011904761904761904,1,0,0.0,0.023529411764705882
7883,"[('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('salt_product', 'contains')]",101,8,0.07920792079207921,84,8,0.09523809523809523,101,8,0.07920792079207921,0.08648648648648648
7884,"[('high_fat', 'HasFatLevel'), ('vegetarian', 'hasDietType'), ('chicken_egg', 'contains')]",140,11,0.07857142857142857,84,11,0.13095238095238096,140,19,0.1357142857142857,0.09821428571428571
7885,"[('dessert', 'isForMealType'), ('oceania', 'isFromRegion'), ('flour', 'contains')]",40,8,0.2,84,8,0.09523809523809523,40,6,0.15,0.12903225806451613
7886,"[('medium_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType'), ('pepper', 'contains')]",47,7,0.14893617021276595,84,7,0.08333333333333333,47,4,0.0851063829787234,0.10687022900763359
7887,"[('medium_fat', 'HasFatLevel'), ('dinner', 'isForMealType'), ('standard', 'hasDietType')]",133,3,0.022556390977443608,84,3,0.03571428571428571,133,5,0.03759398496240601,0.027649769585253454
7888,"[('high_carb', 'HasCarbLevel'), ('starter', 'isForMealType'), ('brown_sugar', 'contains')]",3,0,0.0,84,0,0.0,3,0,0.0,0.0
7889,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",35,5,0.14285714285714285,84,5,0.05952380952380952,35,2,0.05714285714285714,0.08403361344537814
7890,"[('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion'), ('pepper', 'contains')]",53,12,0.22641509433962265,84,12,0.14285714285714285,53,8,0.1509433962264151,0.17518248175182483
7891,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('onion', 'contains')]",333,5,0.015015015015015015,84,5,0.05952380952380952,333,15,0.04504504504504504,0.023980815347721826
7892,"[('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('tomato', 'contains')]",57,11,0.19298245614035087,84,11,0.13095238095238096,57,7,0.12280701754385964,0.15602836879432622
7893,"[('medium_calorie', 'HasCalorieLevel'), ('less_than_15_mins', 'needTimeToCook'), ('tomato', 'contains')]",24,0,0.0,84,0,0.0,24,0,0.0,0.0
7894,"[('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('standard', 'hasDietType')]",26,0,0.0,84,0,0.0,26,0,0.0,0.0
7895,"[('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('cumin_seed', 'contains')]",15,2,0.13333333333333333,84,2,0.023809523809523808,15,1,0.06666666666666667,0.0404040404040404
7896,"[('medium_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",32,0,0.0,84,0,0.0,32,0,0.0,0.0
7897,"[('high_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",63,3,0.047619047619047616,84,3,0.03571428571428571,63,3,0.047619047619047616,0.04081632653061224
7899,"[('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('drink', 'isForMealType')]",96,8,0.08333333333333333,84,8,0.09523809523809523,96,10,0.10416666666666667,0.08888888888888889
7900,"[('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",41,4,0.0975609756097561,84,4,0.047619047619047616,41,3,0.07317073170731707,0.064
7902,"[('medium_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",56,3,0.05357142857142857,84,3,0.03571428571428571,56,1,0.017857142857142856,0.04285714285714286
7903,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",352,3,0.008522727272727272,84,3,0.03571428571428571,352,16,0.045454545454545456,0.013761467889908254
7904,"[('lunch', 'isForMealType'), ('vegan', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook')]",42,8,0.19047619047619047,84,8,0.09523809523809523,42,1,0.023809523809523808,0.12698412698412698
7905,"[('high_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel'), ('garlic_clove', 'contains')]",155,12,0.07741935483870968,84,12,0.14285714285714285,155,16,0.1032258064516129,0.100418410041841
7906,"[('high_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",224,9,0.04017857142857143,84,9,0.10714285714285714,224,16,0.07142857142857142,0.05844155844155845
7907,"[('medium_fat', 'HasFatLevel'), ('standard', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook')]",153,7,0.0457516339869281,84,7,0.08333333333333333,153,11,0.0718954248366013,0.05907172995780591
7908,"[('low_fiber', 'HasFiberLevel'), ('medium_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion')]",225,6,0.02666666666666667,84,6,0.07142857142857142,225,9,0.04,0.038834951456310676
7909,"[('low_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType'), ('cinnamon', 'contains')]",144,14,0.09722222222222222,84,14,0.16666666666666666,144,24,0.16666666666666666,0.12280701754385964
7910,"[('low_sodium', 'HasSodiumLevel'), ('vegan', 'hasDietType'), ('red_onion', 'contains')]",32,4,0.125,84,4,0.047619047619047616,32,1,0.03125,0.06896551724137931
